rating,text,emotion
5,Kumaşı dokusu üstte duruşu harikaaa kesinlikle alın kendi bedeninizi kumaşı esnek çok rahat 🥰,p
5,ön numara beş yıldız eşim kendine aldı hayran kaldı kalıbı ve şıklığı çok güzel,p
5,5 yıldız verdim harika kızıma aldım çok güzel  kumaşı on numara kendime de almayı düşünüyorum tereddüt etmeden alın kargo da çok hızlı satıcısına teşekkür ederim 🙏,p
5,çok beğendim. üstte çok güzel duruyor ve bel detayı mükemmel,p
5,fiyatı  ürüne  göre  çok  uygun  elime hızlı  da ulaştı  tam  bedenim oldu beş  yıldız,p
5,yorumumu güncelliyorum üç kez giydım diz izi yaptı,n
5,tam bedenleri uyuyor kumaşı dokusu çok güzel tavsiye ederim Altınyıldız kalitesi hissediliyor,p
5,AC&Co / Altınyıldız Classics kalitesi,p
5,Kumaşı iyi ve güzel . Regular fit kalıbında M beden giyorum. Bu ürün slim fit olduğu için L beden aldım ve harika oldu. Altınyıldız ve Trendyola teşekkürler.,p
5,Babama aldık altın yıldız kalitesi,p
5,"Eşime aldım, çok beğendi. Altınyıldız kalitesini belli ediyor zaten.",p
5,Altınyıldız kalitesi çok güzel tok kendi bedeninizi alabilirsiniz,p
5,harika altınyıldız farkını ortaya koymuş,p
5,Altınyıldız kalitesi.,p
5,Altınyıldız kalitesi şaşırtmıyor.,p
5,Ürünler mükemmel ötesi kalitede tam istediğim gibi teşekkür ediyorum altınyıldız 🙏🏼,p
5,Altınyıldız kalitesi M beden cuk oturdu,p
5,klasik altınyıldız kalitesi kendi bedeninizi alın çok dar kesim değil kendi bedeniniz ideal olur,p
5,ALTINYILDIZ KALİTESİ. GÜZEL GELDİ,p
5,Kesinlikle Altınyıldız kalitesi,p
5,Çok güzel teşekkürler altınyıldız,p
5,İndirimde aldım altın yıldız kalitesi,p
4,Altınyıldız kalitesi..,p
5,Erkek arkadaşıma aldım harika bir ürün kumaşı mükemmel Altınyıldız kalitesi 👌🏻👌🏻💚,p
5,Altınyıldız kalitesi. Harika bir ürün,p
5,Daha önce de almıştım. Altınyıldız kalitesi.,p
3,"Tam kalıp teşekkürler, yıkayınca çarpıldı, yakışmadı altinyildiz",p
5,Abim için aldım beden kalıp tam oldu altın yıldız kalitesi çok güzel kumaşı,p
5,yumuşak ve rahat bir kumaşı var defalarca yikanmasina rağmen bozulma olmadı kendi bedeninizi almalısınız günlük kullanım için çok ideal altınyıldız kalitesi 👍🏼 paketleme kargo iyi ve hızlıydı,p
5,Altınyıldız kaliteli ve yumuşacık tavsiye ederim çok güzel,p
5,Kesinlikle tavsiye ederim Altınyıldız kalitesi,p
5,Güzel Altınyıldız kalitesi,p
4,kargoya bayıldım o kadar çabuk geldi ki tam bedeninizi alabilirsiniz üstte duruşu harika,p
5,üstte duruşu harika eşime aldım her rengini alacağız gerçekten çok başarılı oldukça rahat,p
5,daha once gri renk pantolon almıştık harika bir ürün. tam beden . eşime aldık 1. 78 boy 80 kilo 34 beden çok güzel oldu. kalite 5 yildiz hakkediyor,p
5,gayet güzel tam bedenizi alabilirsiniz. Çabuk kırışmıyor inşallah diz izi çıkarmaz eğer diz izi olursa yorumumu guncelleyecem.hafif ve çok rahat bir pantolon yaz günlerinde rahatlıkla kullanabilirsiniz.,p
5,Rafaaa silllvaaa 10 numara 5 yıldız urun Kalite çok iyi,p
5,"Hızlı teslimat,kaliteli malzeme ve baskılı sweatshirt 10 numara 5 yıldız",p
5,Montu kardeşime aldım çok güzel bir mont doğu da havalar çok soğuk olur. Mont sıcak tutacak. D1fference 5 yıldızı hakkediyor.,p
5,Babam için aldik cok guzel bir mont kalın ve içi polar astarlı. Hızlı kargolandi teşekkür ederiz,p
4,babama aldık parasına göre iyi mont içi Kürklü görünüş olarak da güzel dışı çok naylonsu ama naylonsu olması iyi mi kötü mü bilemedim Eğer su geçirmiyorsa iyi çok kalın değil bir yıldızı ordan kırıyorum,p
4,175 cm 105 kg kocama rahat oldu.hatta birazcik büyük oldu .sadece kol astarı biraz dışarı çıkıyor,p
5,5 yildizdan fazlasini hakkediyor cok begendik oglumla esime aldim harika,p
4,1 yıldızı beden farkından dolayı kırdım. S istedim M geldi. Fakat M çok kötü durmadı seneye de giyerim :),p
5,ürün çok güzel çabuk geldi oğluma aldım çok şık durdu sadece kol altı sökük geldi ama iade etmiyorum sadece bilgi amaçlı yazıyorum teşekkürler 5 yıldız,p
4,eşim icin aldık güzel kalın fakat iç cep astarı çok kötü plselij deşik olmuş,n
4,Hafif biraz hışır hışır ama gayet sıcak tutuyor.  Rengi fotoğraflarda parlak gibi duruyor ama mat gayet güzel. 1.80 boy 85 kg  L beden tam oldu. içi yarım polar kolların astar boyu uzun tutulmuş tadilat istiyor,p
4,Üstte duruşu güzel fakat kumaş yapışı dışarıdan naylon gibi duruyor. İndirimdeyken alınabilir.,p
4,indirimden aldığım için f/p diyebilirim eşime aldık içi komple polar olsa daha iyi olurdu kol astarı naylon kalitesiz değil genel olarak da,p
4,mont güzel ama kalıbı dar gibi babam L beden giyiyor normalde ama bu montun L bedeni dar oldu biraz. eğer içine kazakla kalın kıyafetlerle giyip rahat etmek istiyorsanız 1 beden büyük alabilirsiniz. iade edip 1 beden büyüğünü alacağız. bir de cep astarı tamamen yırtık geldi. göndermeden önce kontrol edilse iyi olur.,p
5,"10 numara 5 yıldız. Benim çocuklarım bayılıyorlar,bu tişörta.Bir kaç ay önce 2 defa 3 lu paket sipariş verdim.Çok memnun kaldık. Yumuşacık, rahatsızlık veren hiç bir şeyi yok.Geçan gün yeniden 4 lu paket sipariş ettim,bugun ürün elime ulaştı.Aşiri memnun kaldığımız için,yine tekrar sipariş verdim.Gelen 4 lu ürunun İçinede bir adet kısa kollu tişört",p
5,Merhabalar uzun kol istemiştim fakat yarım kol geldi iade değil değişim yapmak istiyorum mümkünmüdür ürünlerin kumaşı güzel olduğu için 5 yıldız verdim,p
5,Tişörtler çok kaliteli çekme solma yapmadı.Kalıpları rahatsız etmiyor.Likralı üstte çok şık duruyor,p
5,tek kelime ile harika hediyeniz için de ayrıca teşekkür ederim 5 yıldız,p
5,Ürünler geldi teşekkür ediyorum bedenleri tam oldu almadan önce satıcıya kilonuzu ve boyunuzu söylerseniz tam bedeniniz gelir her şey için teşekkür ediyorum sağ olun hızlı kargo paketleme profesyonel,p
5,üstte görünsün diye beş yıdız verdim 4 adet tişört geldi hepsi xl beden olmasına rağmen hiçbiri birbirine uymuyor sanki S M L ve XL olarak 4 farklı beden gönderilmiş,n
4,kaliteli güzel  dokusu kumaşı beğendik yanlız  bende hediye yoktu üzüldüm yıldızıda ondan kırdım,p
3,Antrasit gri yerine çok açık gri gönderilmiş.Bu nedenle 1 yıldız eksik verdim,p
5,"Hediye çantayı göndermemiş siniz ,ürün çok güzel bi daha sipariş verdim en azından çanta hediyesini diğer sipariş ile gönderirseniz bi dahaki yorumda da 5 yıldız veririm tekrardan",p
3,ürünler çok güzel fakat içinden sadece beyaz mavi gri lacivert siyah rengi geldi diğer koyu antrasit rengi gelmedi yerine açık gri geldi şaka gibi şikayette bulundum kalan renklerini gönderdiler fakat  koyu antrasit rengi yok 5 yıldız verdim çünkü sizler de aynı hataya düşmeyin görün diye.. rezil bir sayfa.,n
3,ürünler güzel ince beyendim hediye çanta gelmediği için 3 yıldız verdim,n
4,hep güzel ürünler gönderdiniz sağ olun. 4 yıldız vermemin nedeni bir renk değişimi isteğimin gerçekleşmemesi.,p
4,daha öncede almıştım ürün kalitesini beğeniyorum ince yapıda beğendim bir yıldız kırma sebebim şeffaf paket alınan ürün görünmemeli bence,n
5,2 kisinin kumaşı güzel ama 2 si çok kötü özellikle 5 yıldız veriyorum görülsün diye,n
5,Her zaman ki gibi altın yıldız farkı ile muhteşem,p
5,teşekkür ediyorum altınyıldız altınyıldız 👍,p
5,Bu fiyata bu kalite gerçekten yumuşacık ve şık bir polar. Tam beden alın tavsiyem. Halkı düşünen tek marka teşekkürler Altinyildiz,p
5,Altınyıldız yıllardorşaşamaz kalite,p
5,Ürün çok güzel yumuşacık sıcak tutuyor Altınyıldız kalitesi,p
5,Eşim için aldım güzel yumuşacık Altınyıldız kaltitesi,p
5,çok güzel kaliteli dokusu kumaşı güzel eşim çok beğendi tam kışlık Altınyıldız  kalitesi diyelim biz buna,p
5,altın yıldız kalitesi tavsiye ederim,p
5,Sevgilime doğum günü hediyesi olarak aldım umarım beğenir ben çok beğendim Altınyıldız kalitesi,p
5,altınyıldız  marka,p
5,Altınyıldız kalitesi çok güzel tam beden alınabilir,p
5,"Altınyıldız kalitesi, yumuşak ve sıcak tutuyor",p
5,Harika bir ürün eşime hediye aldım çok beğendi fpü teşekkürler Altınyıldız,p
5,Babama hedıye olarak aldım altınyıldız kalıtesı harıka,p
5,kumaşı acayio yumuşak ve sıcak tutuyor Large aldım tam oldu hızlı teslimat için de teşekkür ederim altınyıldız kalitesi,p
5,Yumuşacık ve kaliteli. Altınyıldız kalitesine güvendiğimden hediye olarak almıştım. Güzel paketlenmiş. Ben memnun kaldım teşekkür ederim.,p
5,"Süper. Daha önce haki yeşil rengini almıştım, çok şık ve kaliteli, yumuşacık. Canlı bir siyah. Bildik Altınyıldız kalitesi.",p
5,herzaman altın yıldız,p
5,Okadar güzelki eşim çok beğendi 5 Yıldızı fazlasıyla hakediyor,p
5,her indirimde alıyoruz altınyıldız kalitesi çok memnunuz 🤩,p
5,beğenerek aldım altınyıldız kalitesi,p
5,"nişanlıma aldım,hem şık,hem sıcak tutuyor,fiyatı da çok iyi kalitesi de zaten Altınyıldız kalitesi..",p
5,Altınyıldız kalitesi tartışılmaz teşekkürler.,p
5,"1 beden büyük alınabilir. Rengi tam olarak göründüğü gibi. Kalıbı üstte güzel duruyor. Yıkadım, kurutma makinesinde de kuruttum, hiçbir sorun yaşamadım.",p
5,10 numara 5 yıldız. 182 boy 85 kilo L beden tam oldu. Kalınlığı çok iyi mükemmel ürün,p
5,Ürün Geldi 5 Değil 10 yıldızı hakkediyor kumaşı kaliteli duruşu süper 2 günde elime ulaştı Düşünmeden Alabilirsiniz Teşekkürler,p
5,Eşim için aldım. Çok beğendi. Yeri çok güzel. Kaliteli bir ürün. Henüz yıkamadım. Yıkadıktan sonra yorumumu güncelleyeceğim.,p
3,Üç yıldızzzz,n
5,arkadaşlar ürünü hiç beğenmedim ürün çok ince haberiniz olsun kış için hiç uygun değil kumaşı kalitesiz öne çıksın diye 5 yıldız verdim,n
1,bir yıldız bile fazla kesinlikle almayın,n
5,"Çok tok ve kalın bir kumaşı var, üstte güzel duruyor",p
5,gayet guzel kaliteli. erkek arkadasima hediye olarak almistim cok memnun. 1 beden buyuk alinmasini oneriyoruz,p
5,çok sıcak tutuyor bir beden büyük aldım oneririm,p
5,10 yıldız veriyorum babam için almıştım gayet güzel bir ürün,p
5,"perfekt, but buy one size bigger.!",p
5,Çok kaliteli iki sweatshirt ve bunu beraber aldım renkli olan ufak defolu geldi bunun içi şardonlu. Görseldeki bu modelin antrasiti ürün doğru geldi yorumum yanıltmasın,p
5,İçi tüylü güzel sevdim. Aşırı tüy dökme olayı da olmadı ve üstte duruşu güzel.,p
1,"Ürünü yıkama yapmadan 3. Kez farklı rengini almış bulundum, ilk hissiyatlarını beğendiğim için. Lakin ilk yıkamada kalitesiz oluşu ortaya çıktı. Çekme yaptı ve üstte duruşu çok bozuldu. Ev içinde giyerim artık.",n
1,Önceki yorumuma ne oldu anlamadım yok oldu. Bir kolu öbüründen daha dar ve içi çok fazla dökülüyo iade edicem.,n
4,Kazak cok güzel eşimde cok beğendi 1 yıldız kırma sebebim dikiş hataları vardı ama kötü değil ben detaylı baktığım için farklı renklerinide alacağım hemen fiyat yükselmiş bekliyorum indirimi gönül rahatlığı ile alabilirsiniz yıkarken narin yıkmaya attım bir sorun olmadı,p
4,cok guzel. sadece gogus kismj hafif buyuk olsaydi iyi olcakti ama yine de 5 yildizi hak ediyor,p
4,ürün iyi tam fiyat performansı yıkanınca kumaş sala bilir gibi duruyor ilerleyen zamanlarda yorumumu yenilerim konu hakkında alına bilir hediye olarak,p
5,yorumum görünsün diye 5 yıldız verdim etiketi yok m sipariş verdim ama XXL gibi çok kötü eline alınca uzuyor resmen eşime aldım ama kendim elbise olarak giyebilirim o derece uzun ve büyük,n
5,"görülsün diye beş yıldız veriyorum, ürün sökük geldi maalesef iade ettim kalitesini de beğenemedim:(",n
4,bir yıldız eksik vermemin sebebi yanlış beden geldiği için.. ürün çok güzel tok bir görünümü var gayet şık. f.p. ürünü. şu ürünleri yanlış gönderme huyunuzdan vaz geçerseniz herkes için daha iyi olcak lütfen. üzülerek geri iade edip dogru bedenle tekrar sipariş oluşturacagım bu sefer umarım dogru gelir. ozaman yorumu güncelleme yaparım. paketleme i,p
5,5 yıldız verdim yorumum çıksın diye ürün kesinlikle aynısı gelmiyor berat bir kumaş çuvalın dokusu gibi,n
5,Ürün defolu geldi ve iade için Aras kargoya gitmek gerekiyor hiç memnun kalmadım 5 yıldız  veriyorum üstte görünmesi için yorumu kabul etmiyor,n
5,ürün çok güzel sadece rengi fotoğraftakinden biraz daha köyü ama onun dışında hiçbir sorun yok üstte duruşu mükemmel normalde S beden giyerim ama M benden istedim gayet güzel oldu güle güle giyin.,p
5,ürünü hic teredut etmeden kullanabilirsiniz on numara beş yıldız,p
5,bence gayet guzel bir urun ben 100 liraya aldim ve cok kaliteli sadece kolu biraz uzun ama beni rahatsiz etmedi bedeninizden 1 beden buyuk almanizi oneririm,p
5,dedemin atleti daha iyi üste çıksın diye 5 yıldız verdim,n
5,"öncelikle söylemek istiyorum ürünü hiç sevmedim yüksek puan vermenin sebebi yorumumun yukarı çıkması yani herkesin yorumumu gormesi. urun bugun elime ulaştı bir kere istediğim beden gelmedi L beden istemiştim s yada xs geldi etiketi olmasada ebatindan belli, etiketide koparilmisti onun disinda oversize yaziyo oversize ile alakası yok kumaşı çok inc",n
5,one ciksin diye 5 yildiz veriyorum cok dar terletiyor kollari fazla uzun,n
2,Seher yıldızı 5 numara,p
4,ürünü kalın beklemiştik onun dışında iyi kardeşime tam oldu biz beğendik bir yıldızı kalın olmadığı için kırdım,p
5,Üstte duruşu güzel tavsiye ederim,p
4,Evet oversize bir ürün ama xxl bedeni 175 boyundaki biri için anca oversize duruyor. Boydan çok çok kısa maalesef herkes de aynı şeyi dile getirmiş fakat üstte çok güzel duruyor.  eşim için almıştım ama boydan olmadığı için bu sweatshirt de kardeşimin kısmeti oldu,p
5,Ürünün içi polarlı değil ince ama görünüşü üstte oturuşu on numara tavsiye ederim,p
5,Ürün kalitesi iyi iç astarı dökülmüyor fakat alt kısmı sıkıştırma lastikli. Lastiğin bi tarafı elle bağlanmış doğru düzgün sıkıştırmıyor,p
2,ürün boyu biraz kısa üstte duruşu güzel kalın değil benim ürünüm dikiş hatalı geldi yırtık gibi görünüyor fotoğraf ekledim,n
5,Harika kumaşı var   5 yıldız verdim 10 olsa yine verirdim,p
1,Bunu 100 de 100 pamuk diye satıyorsunuz etikette 95 çıkıyor aslı astarı yok pamuk la yazıklar olsun,n
5,Ürün dokusu yumuşacık rengi canlı gayet başarılı ve çok rahat tam kalıp tır bedeninizi alabilirsiniz.  Fiyatına göre kalitesi oldukça iyi 5 yıldızı hakediyor  gerçekten gönül rahatlığıyla alın aldırın derim ayrıca kargo çok hızlıydı bu detayı da belirtmek isterim.,p
5,10 yıldız olsa 10 yıldız veririm sevgilimee aldım çok beğendim rengi canlıı yumuşacık.Uygun fiyata müthiş kalite teşekkürler Tudorss,p
5,"Ürün gayet kaliteli, hem kesimi hem de üstte duruşu güzel.",p
5,Altınyıldızdan da aldım onu iade ediyorum dikişleri tudors daha kaliteli,n
5,"Eşim için almıştım, ürün yumuşacık içi polarlı ve kaliteli görünüyor, kullandıkça yorumumu güncellerim",p
2,kilo ve bedenimi söyledim xL onerdiniz ama küçük geldi.,p
4,"bir yıldız kırdım renginden dolayı çünkü rengi çok soluk, ama kargoharika paketleme müthiş teşekkür ederim ♥️",p
4,Ürün gerçekten geniş kalıbı. S aldım 175/70 ölçülerim bana bile geniş geldi ki s-m yollamışlar. Bilekleri biraz sıkı ayrıca inanılmaz sigara kokuyor. Paketleme güzeldi beğendim. Ev için giymelik dışarıda giyilmez açıkçası. Resimde çok canlı çıktı kameramın kalitesi 😂 rengi domates kırmızısı biraz soluk. 3-4 yıldız arası ama kalitesi güzel içi pola,p
5,"Altınyıldız bedenlerinin dar olduğundan yola çıkarak bir beden büyük aldım, tam oldu. Duruşu çok güzel.",p
4,Altınyıldız kalitesi çok güzel. Tam beden.,p
5,10 yıldız olsa 10 veririm xl tam oldu,p
5,çok güzel ve kaliteli altın yıldız kalitesi der susarım.alin aldırın ben üç tane aldım iyiki de aldım xl aldım tam oldu,p
5,Oğlum çok beğendi Altınyıldız kalitesi teşekkürler 👍,p
5,Altınyıldız kalitesi.Paketleme başarılı,p
5,Eşim 180 boyunda 86 kilo altınyıldız kalitesi çok iyi hiç düşünmeden alın derim,p
5,çok güzel bir ürün tam bir altınyıldız kalitesi tam bedeninizi alın yorumdaki kötü yorumlara asla itibar etmeyin cidden çok kaliteli bir ürün teşekkürler.,p
5,BEDEN BILGISI BERIYORUM 1.86 BOY 110 KİLO 3XL gayte cuk oturdu çok kaliteli parasına göre altın yıldız harika,p
5,Ürün cok güzel 172boy 68 kilo S beden tam oldu altınyildiz kalitesi giyince anlıyorsunuz çok kalın değil cokda ince değil güzel ürün,p
5,Harika bir kumaş harika bir duruş altın yıldız kalitesi,p
5,Babama hediye aldım tam beden kaliteli ürün altınyıldız kalitesi şaşmaz,p
5,"babama hediye olarak aldım,çok beğendii🫧altınyıldız kalitesi derimm💙",p
5,Altınyıldız kalitesi hicbir zaman değişmez eşime aldım çok beğendi tam kalıp üstüne aldığım çok da iyi oldu severek giyiyor almak isteyenler kesinlikle tavsiye ediyorum hızlı kargolama ve paketlemesi de gayet güzel elime ulaştı çok teşekkür ederim çok memnun kaldım ☺️,p
